Time, pcbTemp, temp1, temp2, bus60Voltage, bus60Current, bus12Voltage, faultCode, status, 
2018-01-19T13:49:20.076Z, , , 485, , , , , 
2018-01-19T13:49:32.338Z, 566, , , , , , , 
2018-01-19T13:49:37.747Z, , 508, , , , , , 
2018-01-19T13:50:00.008Z, , , 474, , , , , 
2018-01-19T13:50:08.631Z, , 497, , , , , , 
2018-01-19T13:50:42.752Z, , 486, , , , , , 
2018-01-19T13:50:47.109Z, , , 463, , , , , 
2018-01-19T13:51:24.077Z, , 475, , , , , , 
2018-01-19T13:51:44.642Z, , , 452, , , , , 
2018-01-19T13:52:12.982Z, , 464, , , , , , 
2018-01-19T13:52:19.395Z, 555, , , , , , , 
2018-01-19T13:52:54.264Z, , , 441, , , , , 
2018-01-19T13:53:12.424Z, , 453, , , , , , 
2018-01-19T13:54:19.985Z, , , 430, , , , , 
2018-01-19T13:54:29.612Z, , 442, , , , , , 
2018-01-19T13:56:01.082Z, , 431, , , , , , 
2018-01-19T13:56:11.915Z, 544, , , , , , , 
2018-01-19T13:56:24.764Z, , , 419, , , , , 
2018-01-19T13:58:19.396Z, , 420, , , , , , 
2018-01-19T13:59:18.103Z, , , 408, , , , , 
2018-01-19T14:00:03.513Z, , , , , 763, , , 
2018-01-19T14:00:04.796Z, , , , , 296, , , 
2018-01-19T14:00:05.959Z, , , , , 75, , , 
2018-01-19T14:00:07.214Z, , , , 59771, , , , 
2018-01-19T14:00:33.966Z, , 409, , , , , , 
2018-01-19T14:00:42.742Z, 533, , , , , , , 
2018-01-19T14:01:14.082Z, , , 397, , , , , 
2018-01-19T14:02:12.329Z, , 398, , , , , , 
2018-01-19T14:03:02.303Z, , , , 58730, , , , 
2018-01-19T14:03:03.514Z, , , , 38613, , , , 
2018-01-19T14:03:03.514Z, , , , , , 3777, , 
2018-01-19T14:03:04.771Z, , , , 28616, , , , 
2018-01-19T14:03:04.771Z, , , , , , 483, , 
2018-01-19T14:03:06.152Z, , , , 20570, , , , 
2018-01-19T14:03:06.152Z, , , , , , 314, , 
2018-01-19T14:03:07.301Z, , , , 15792, , , , 
2018-01-19T14:03:08.481Z, , , , 12209, , , , 
2018-01-19T14:03:08.481Z, , , , , , 170, , 
2018-01-19T14:03:09.674Z, , , , 9946, , , , 
2018-01-19T14:03:09.674Z, , , , , , 4, , 
2018-01-19T14:03:10.833Z, , , , 8311, , , , 
2018-01-19T14:03:12.043Z, , , , 6928, , , , 
2018-01-19T14:03:13.241Z, , , , 5859, , , , 
2018-01-19T14:03:14.393Z, , , , 5042, , , , 
2018-01-19T14:03:15.574Z, , , , 4413, , , , 
2018-01-19T14:03:16.760Z, , , , 3847, , , , 
2018-01-19T14:03:17.912Z, , , , 3407, , , , 
2018-01-19T14:03:19.088Z, , , , 3093, , , , 
2018-01-19T14:03:20.292Z, , , , 2842, , , , 
2018-01-19T14:03:21.498Z, , , , 2590, , , , 
2018-01-19T14:03:22.721Z, 522, , , , , , , 
2018-01-19T14:03:22.721Z, , , , 2401, , , , 
2018-01-19T14:03:23.918Z, , , , 2213, , , , 
2018-01-19T14:03:25.111Z, , , , 2087, , , , 
2018-01-19T14:03:26.278Z, , , , 1961, , , , 
2018-01-19T14:03:28.475Z, , , , 1836, , , , 
2018-01-19T14:03:30.690Z, , , , 1710, , , , 
2018-01-19T14:03:32.957Z, , , , 1584, , , , 
2018-01-19T14:03:37.401Z, , , , 1458, , , , 
2018-01-19T14:03:44.898Z, , , , 1333, , , , 
2018-01-19T14:03:48.212Z, 511, , , , , , , 
2018-01-19T14:04:04.273Z, , , , 1207, , , , 
2018-01-19T14:04:28.794Z, 500, , , , , , , 
2018-01-19T14:04:34.371Z, , 387, , , , , , 
2018-01-19T14:04:53.736Z, , , 386, , , , , 
2018-01-19T14:05:38.386Z, 489, , , , , , , 
2018-01-19T14:08:05.850Z, 478, , , , , , , 
2018-01-19T14:08:43.015Z, , 376, , , , , , 
2018-01-19T14:09:22.322Z, , , 375, , , , , 
2018-01-19T14:13:13.793Z, 467, , , , , , , 
2018-01-19T14:13:49.870Z, , 365, , , , , , 
2018-01-19T14:14:07.922Z, , , 364, , , , , 
2018-01-19T14:19:06.435Z, , 354, , , , , , 
2018-01-19T14:19:24.414Z, , , 353, , , , , 
2018-01-19T14:19:45.968Z, 456, , , , , , , 
2018-01-19T14:24:45.900Z, , 343, , , , , , 
2018-01-19T14:25:24.196Z, , , 342, , , , , 
2018-01-19T14:26:10.934Z, 445, , , , , , , 
2018-01-19T14:30:56.217Z, , 332, , , , , , 
2018-01-19T14:32:18.281Z, , , 331, , , , , 
2018-01-19T14:32:57.392Z, 434, , , , , , , 
2018-01-19T14:38:29.940Z, , 321, , , , , , 
2018-01-19T14:39:17.705Z, , , 320, , , , , 
2018-01-19T14:39:48.662Z, 423, , , , , , , 
2018-01-19T14:46:50.178Z, , 310, , , , , , 
2018-01-19T14:47:23.507Z, 412, , , , , , , 
2018-01-19T14:48:26.185Z, , , 309, , , , , 
2018-01-19T14:55:52.640Z, , 299, , , , , , 
2018-01-19T14:55:53.813Z, 401, , , , , , , 
2018-01-19T14:57:47.374Z, , , 298, , , , , 
2018-01-19T15:04:21.688Z, 390, , , , , , , 
2018-01-19T15:06:36.588Z, , 288, , , , , , 
2018-01-19T15:09:04.906Z, , , 287, , , , , 
2018-01-19T15:14:13.509Z, 379, , , , , , , 
2018-01-19T15:19:12.423Z, , 277, , , , , , 
2018-01-19T15:21:30.426Z, , , 276, , , , , 
2018-01-19T15:25:04.636Z, 368, , , , , , , 
2018-01-19T15:33:45.128Z, , 266, , , , , , 
2018-01-19T15:36:59.326Z, , , 265, , , , , 
2018-01-19T15:38:00.843Z, 357, , , , , , , 
